id,series_id,season,episode,title,release_date,description
648,6,2,5,A Night in Sickbay,2002-10-16,"After previously offending the Kreetassans, Enterprise attempts to make a better second impression, only to upset the alien race once again."
649,6,2,6,Marauders,2002-10-30,Enterprise visits a colony with a deuterium trading post. But the people seem to be pretty unwilling to trade. Are they hiding something?
650,6,2,7,The Seventh,2002-11-06,T'Pol asks Captain Archer to join her on a mission to capture a Vulcan fugitive that escaped her years ago.
651,6,2,8,The Communicator,2002-11-13,"Upon returning from covertly observing a pre-warp culture, Lieutenant Reed realizes he lost his communicator somewhere on the planet. Archer and Reed return to recover the lost technology, only to find the natives found it first. Captured and interrogated, the crewmen find themselves doing even more damage to the culture, who have scanned the prisoners and know them to be of another race."
652,6,2,9,Singularity,2002-11-20,T'Pol must save the ship after the crew becomes obsessed with trivialities during the approach to a black hole.
653,6,2,10,Vanishing Point,2002-11-27,"After Hoshi uses the transporter to avoid running into a storm, she starts to feel very strange."
654,6,2,11,Precious Cargo,2002-12-11,"While Trip is repairing a stasis pod at a Retellian cargo ship and the woman inside, heir apparent to the throne of Krios, wakes up, the ship makes a hasty departure. Trip must make a plan to escape."
655,6,2,12,The Catwalk,2002-12-18,"After receiving a warning about a radioactive storm approaching Enterprise, the crew is forced to take shelter in the ship's catwalk."
656,6,2,13,Dawn,2003-01-08,Trip's shuttlepod is shot down by a hostile race and is forced to land on a deserted moon. There he must team up with the alien who shot him down in order to find a way back to Enterprise.
657,6,2,14,Stigma,2003-02-05,"T'Pol is diagnosed with a possibly fatal neurological disease as a result of a mind meld. Meanwhile, one of Phlox's wives visits Enterprise and becomes very interested in Trip."
658,6,2,15,Cease Fire,2003-02-12,Captain Archer is asked to negotiate between the Andorians and Vulcans who are fighting over a small planet.
659,6,2,16,Future Tense,2003-02-19,Enterprise discovers a pod with the body of a human that seems to be wanted by both Sulibans and Tholians.
660,6,2,17,Canamar,2003-02-26,"Archer and Trip are accused of smuggling and sent to the penal colony Canamar. While Enterprise manages to negotiate their release, a mutiny breaks out on the prison ship."
661,6,2,18,The Crossing,2003-04-02,Enterprise is held captive by non-corporeal beings who claim to be explorers.
662,6,2,19,Judgment,2003-04-09,"After Enterprise lends aid to a group of accused rebels, Captain Archer faces a tribunal and charges of conspiring against the Klingon Empire."
663,6,2,20,Horizon,2003-04-16,"Mayweather temporarily leaves Enterprise to visit the cargo ship Horizon, where he was born and raised. Meanwhile, the Enterprise crew observes an unusual planetary event."
664,6,2,21,The Breach,2003-04-23,"At Dr. Phlox's request, Enterprise attempts to retrieve 3 Denobulan scientists from the planet Xantoras, where the Government has ordered all off-worlders to evacuate within 3 days. Tucker, Reed, and Mayweather navigate a series of labyrinthine underground caves in search of the scientists."
665,6,2,22,Cogenitor,2003-04-30,"Enterprise encounters a hyper-giant star. While there, they make first contact with the Vissians, a technologically sophisticated race with three genders. While making quick friends, and eagerly learning about the advanced technology, Trip gets curious about the Vissians third gender, known as the Cogenitor, who is crucial in the Vissian reproductive process."
666,6,2,23,Regeneration,2003-05-07,"An Arctic research team makes a startling find: cybernetic creatures - Borg - buried in the ice. When the revived aliens seize control of a spacecraft, it's up to Archer to keep them from contacting the Collective and threatening Earth."
667,6,2,24,First Flight,2003-05-14,"After his close friend and colleague A.G. Robinson is killed in a mountain climbing accident, Captain Archer tells T'Pol about the Warp 2 test flight almost ten years earlier."
668,6,2,25,Bounty,2003-05-14,"After exploring an uninhabited planet, Captain Archer is taken prisoner by a Tellarite bounty hunter who was hired by the Klingons to return Archer to Qo'noS."
669,6,2,26,The Expanse,2003-05-21,"An alien probe launches a devastating attack on Earth. Archer, still being hunted by the Klingons, brings the Enterprise back home to investigate."
670,6,3,1,The Xindi,2003-09-10,"Enterprise has been in the Delphic Expanse for six weeks and have yet to get any intel about the Xindi. Strange anomalies affect the ship, sending cargo flying violently through the bays, pockets of atmosphere losing gravity and other incidents defying the known laws of physics."
671,6,3,2,Anomaly,2003-09-17,"After an attack by Osaarian pirates, Enterprise follows them to a mysterious sphere."
672,6,3,3,Extinction,2003-09-24,"Archer, Reed and Sato are transformed into aliens while visiting a planet."
673,6,3,4,Rajiin,2003-10-01,"Enterprise helps an alien woman, Rajiin, seeking to escape her life as a sex slave. Once on board she uses her alien abilities to gather biometric data about humans and is recaptured by her employers, the Xindi council."
674,6,3,5,Impulse,2003-10-08,"Enterprise answers a distress signal from a stranded Vulcan ship, only when arriving they find the ship completely desolate, wrecked - and filled with Vulcan zombies."
675,6,3,6,Exile,2003-10-15,"Hoshi Sato is contacted by a 400-year-old telepathic alien exiled on planet in the Expanse, shunned by his society because of his abilities. The alien offers to use his powers to help Enterprise find the Xindi and the weapon they are building, but only if Hoshi will stay with him while he works."
676,6,3,7,The Shipment,2003-10-29,"Enterprise follows a lead and discovers a Xindi lab that refines Kemocite, the key ingredient in the weapon being built to destroy Earth. An away team of Archer, Reed and Hayes confront the lead researcher, Gralik Durr, who was employed by Degra to refine the Kemocite but was never told what it would be used for."
677,6,3,8,Twilight,2003-11-05,"His memory crippled, Archer awakens years in the future, after the Xindi have reduced Earth to a cinder and the remnants of humanity have settled on a distant planet. Now, Archer learns that he may be the key to undoing this tragedy."
678,6,3,9,North Star,2003-11-12,Enterprise investigates a previously unknown colony of humans who are living in the fashion of the American Old West. They are oppressing an alien race called the Skagarans.
679,6,3,10,Similitude,2003-11-19,Archer decides to make a fast-growing clone of Trip to help save his life while Enterprise is stranded in a dangerous field with nucleonic particles.
680,6,3,11,Carpenter Street,2003-11-26,Archer and T'Pol travel back in time to Detroit in 2004 to stop three Xindi-Reptilians from constructing a bioweapon.
681,6,3,12,Chosen Realm,2004-01-14,Enterprise is taken over by religious zealots who want to use the ship in a war against heretics.
682,6,3,13,Proving Ground,2004-01-21,Enterprise has found the location of the testing site of the Xindi weapon and gets some rather unexpected help.
683,6,3,14,Stratagem,2004-02-04,"Archer and the Xindi Degra are in a shuttle. With Degra suffering from memory loss, Archer tells him they escaped together from a prison and that the Insectoids took power after destroying Earth."
684,6,3,15,Harbinger,2004-02-11,"With Reed and Hayes fighting over a training program and Trip seemingly making T'Pol jealous, Enterprise discovers a dying alien in a pod with technology similar to the Spheres."
685,6,3,16,Doctor's Orders,2004-02-18,"While in command of Enterprise because the entire crew is in a coma, Dr. Phlox starts hearing some strange sounds."
686,6,3,17,Hatchery,2004-02-25,Captain Archer orders the crew of Enterprise to save a Xindi-Insectoid hatchery.
687,6,3,18,Azati Prime,2004-03-03,Archer decides he should pilot a kamikaze shuttle to destroy the Xindi weapon. Temporal agent Daniels urges him to reconsider.
688,6,3,19,Damage,2004-04-21,"Captain Archer has been returned to Enterprise by the Xindi council awaiting a hearing. But after a heavy attack by the Reptilians, Enterprise is stranded without a functional warp drive. They meet another ship in trouble because of space anomalies. The ship's captain isn't willing to trade in their warp coil and Archer must make a tough decision. Meanwhile T'Pol is having some strange sensations and can't control her emotions."
689,6,3,20,The Forgotten,2004-04-28,"As the crew continues to repair the ship and mourn the dead, Archer works to create trust and form a partnership with members of the Xindi council."
690,6,3,21,E²,2004-05-05,"Trying to pass through a subspace corridor, Enterprise is stopped by a version of itself from the future."
691,6,3,22,The Council,2004-05-12,"Enterprise has arrived at the location of the Xindi Council and with the help of Degra, Archer can make his plea in front of the five races of Xindi. Archer needs to prove that the Sphere Builders have been telling lies. While the Primates and Arboreals are already aware of the truth, convincing the other three races will not be easy."
692,6,3,23,Countdown,2004-05-19,"While the Reptilians force Hoshi to decipher a launch code, the Primates, Arboreals and Archer think of a way to stop the Xindi weapon."
693,6,3,24,Zero Hour,2004-05-26,"Archer takes Degra's ship to try to prevent Earth from being destroyed and gets some unexpected help. Enterprise tries to destroy Sphere 41, but the Sphere Builders know about the plan."
694,6,4,1,Storm Front,2004-10-08,"Following the destruction of the Xindi weapon, the Enterprise crew discovers that they have been sent back in time to 1944. However, history has been altered, leaving Nazi Germany in control of a large portion of the eastern United States."
695,6,4,2,"Storm Front, Part II",2004-10-15,"After Silik attacks Trip, Vosk wants to make a deal with Archer: supplies of the ship for the completion of his time machine in return for a trip to the 22nd Century."
696,6,4,3,Home,2004-10-22,"The crew take some time off. Archer meets an old friend, Captain Erika Hernandez. T'Pol takes Trip to Vulcan, with a surprise waiting. Phlox finds out Earth has become xenophobic."
697,6,4,4,Borderland,2004-10-29,"After a Klingon ship is attacked, it's discovered the imprisoned Dr. Soong's genetically enhanced humans are responsible. Archer takes him to prevent a war."
698,6,4,5,Cold Station 12,2004-11-05,"The Augments are on their way to Cold Station 12, where Augments embryos are kept."
699,6,4,6,The Augments,2004-11-12,"The Augments have yet again escaped. While Dr. Soong wants to hide the embryos, Malik has an entirely different and way more cruel plan."
700,6,4,7,The Forge,2004-11-19,"After a bombing destroyed the Earth embassy on Vulcan, a group known as the Syrrannites are suspected. T'Pol receives a map from her Syrrannite mother, leading into a dangerous desert, the Forge."
701,6,4,8,Awakening,2004-11-26,"T'Pol and Archer confront the Syrrannites and meet T'Pau who denies the embassy bombing. Archer, who has Surak's essence, is asked to help. V'Las threatens Enterprise to make sure an attack on the Syrrannites isn't witnessed."
